2018,2018,MS,%,49.5,46.0,53.0,ALC1_2,CRDPREV,-89.53803082499968,32.745510099000455,B_B_ALL
2020,2020,LA,%,51.7,46.4,57.0,ALC1_2,CRDPREV,-92.44568007099969,31.31266064400046,NH_B_BLACK
2020,2020,AZ,%,52.2,46.6,57.6,ALC1_2,CRDPREV,-111.76381127699972,34.865970280000454,H_B_ALL
2014,2014,NE,%,59.6,47.1,71.0,ALC1_2,CRDPREV,-99.36572062299967,41.6410409880005,NH_B_MULTI
2015,2015,NE,%,64.1,47.2,78.1,ALC1_2,CRDPREV,-99.36572062299967,41.6410409880005,NH_B_AIAN
2015,2015,OK,%,52.5,48.7,56.3,ALC1_2,CRDPREV,-97.52107021399968,35.47203135600046,B_B_ALL
2011,2011,NY,%,55.8,51.9,59.6,ALC1_2,CRDPREV,-75.54397042699964,42.82700103200045,B_B_ALL
2020,2020,WA,%,62.0,53.0,70.3,ALC1_2,CRDPREV,-120.47001078999972,47.52227862900048,NH_B_AIAN
2016,2016,AK,%,57.4,53.9,60.9,ALC1_2,CRDPREV,-147.72205903599973,64.84507995700051,B_B_ALL
2015,2015,NE,%,63.4,54.6,71.4,ALC1_2,CRDPREV,-99.36572062299967,41.6410409880005,NH_B_MULTI
2020,2020,GA,%,62.6,54.8,69.7,ALC1_2,CRDPREV,-83.62758034599966,32.83968109300048,NH_B_WHITE
2015,2015,MO,%,58.3,54.9,61.5,ALC1_2,CRDPREV,-92.56630005299968,38.635790776000476,B_B_ALL
2014,2014,DE,%,58.4,55.0,61.7,ALC1_2,CRDPREV,-75.57774116799965,39.008830667000495,B_B_ALL
2015,2015,WY,%,61.9,57.0,66.6,ALC1_2,CRDPREV,-108.10983035299967,43.23554134300048,B_B_ALL
2015,2015,CO,%,61.2,57.9,64.3,ALC1_2,CRDPREV,-106.13361092099967,38.843840757000464,B_B_ALL
2019,2019,IA,%,65.9,60.8,70.7,ALC1_2,CRDPREV,-93.81649055599968,42.46940091300047,B_B_ALL
2015,2015,AK,%,67.0,61.8,71.9,ALC1_2,CRDPREV,-147.72205903599973,64.84507995700051,NH_B_WHITE
2020,2020,WI,%,72.7,63.5,80.2,ALC1_2,CRDPREV,-89.81637074199966,44.39319117400049,NH_B_MULTI
2020,2020,OR,%,69.0,63.6,73.9,ALC1_2,CRDPREV,-120.15503132599969,44.56744942400047,NH_B_WHITE
2016,2016,WI,%,70.0,66.4,73.4,ALC1_2,CRDPREV,-89.81637074199966,44.39319117400049,B_B_ALL
2012,2012,VT,%,69.8,66.8,72.6,ALC1_2,CRDPREV,-72.51764079099962,43.62538123900049,B_B_ALL
2015,2015,NH,%,72.5,67.7,76.8,ALC1_2,CRDPREV,-71.50036091999965,43.65595011300047,NH_B_WHITE
2020,2020,IL,%,72.0,68.1,75.7,ALC1_2,CRDPREV,-88.99771017799969,40.48501028300046,NH_B_WHITE
2015,2015,NE,%,74.1,70.2,77.7,ALC1_2,CRDPREV,-99.36572062299967,41.6410409880005,NH_B_WHITE
2019,2019,KS,%,74.5,70.2,78.4,ALC1_2,CRDPREV,-98.20078122699965,38.34774030000045,NH_B_WHITE
